Date,cases,deaths,COUNTRY_CODE,panic_index,media_hype_index,fake_news_index,sentiment_index,infodemic_index,media_coverage_index,Retornos_BTC,volatilidad,gfi
2021-09-10,448831348,9235746,XX,1.69,20.88,0.46,-15.28,41.08,63.76,-3.303518664446581,-1507.51171875,0.5030342049791481
2021-09-11,449782864,9252456,XX,2.01,21.41,0.6,-24.71,40.97,64.72,0.7049939410355871,317.546875,0.5030444564252379
2021-09-12,450535962,9263626,XX,1.0,16.96,0.93,-15.71,34.62,62.26,1.8886554528238821,861.8125,0.5027427154811303
2021-09-13,451661396,9281824,XX,1.24,16.66,0.54,-5.14,36.08,59.87,-2.4174296052118334,-1100.1953125,0.5026738810431493
2021-09-14,452766584,9301648,XX,1.06,18.6,0.35,-5.86,39.85,62.84,4.62720067779093,2129.41796875,0.5025911565057516
2021-09-15,453902886,9322550,XX,1.26,20.48,0.39,-6.57,41.08,64.66,2.275460131450896,1083.85546875,0.5025738359222961
2021-09-16,455075050,9343470,XX,1.79,19.93,0.52,-6.71,40.98,64.53,-0.81907394359386,-392.98828125,0.5026857338487832
2021-09-17,456319570,9361570,XX,1.59,20.21,0.87,-7.0,41.32,63.96,-1.0854079709278335,-515.83984375,0.5029090834538812
2021-09-18,457378600,9374600,XX,1.72,19.81,0.43,0.66,40.27,64.69,2.116012615402399,1010.84375,0.5028155370424908
2021-09-19,458113192,9386604,XX,1.64,17.28,0.96,2.82,34.85,62.04,-2.1314594702563614,-1018.14453125,0.5026039190438156
2021-09-20,459148152,9403024,XX,1.2,14.84,0.38,3.71,37.26,60.44,-9.810793836995629,-4416.41796875,0.5025105781856316
2021-09-21,460131960,9421866,XX,1.15,18.46,0.37,3.48,38.73,63.19,-5.148826786332678,-2150.125,0.5024257826234187
2021-09-22,461202304,9441426,XX,1.37,19.32,1.07,3.56,39.38,63.84,6.839960199678301,2880.83203125,0.5023921592054057
2021-09-23,462296934,9461030,XX,1.71,18.56,0.79,3.8,39.83,64.87,2.985630902322461,1320.58984375,0.5024841363216141
2021-09-24,463393858,9478458,XX,1.27,17.96,0.46,3.28,39.39,64.15,-4.686219528987527,-2055.34765625,0.5026498669943502
2021-09-25,464153002,9489394,XX,1.72,18.97,0.82,1.29,39.47,63.13,-0.2878952738409655,-123.15625,0.5024980698347072
2021-09-26,464871900,9500298,XX,1.46,15.12,0.68,0.43,36.33,62.82,1.1450682044497962,491.9453125,0.5023173046334976
2021-09-27,465813678,9515750,XX,1.63,13.13,0.3,-1.57,35.17,59.72,-2.2771582829569805,-972.80859375,0.5022237634686919
2021-09-28,466723040,9534476,XX,1.46,18.83,0.26,-1.71,39.65,61.68,-2.8852332947741828,-1201.1875,0.5021576919473889
2021-09-29,467705334,9553024,XX,1.68,18.53,0.43,-4.57,40.16,63.18,1.282892481457235,529.8203125,0.5021371392746752
2021-09-30,468681992,9570704,XX,1.56,18.6,1.09,-4.57,38.31,63.22,5.218276011816411,2226.53125,0.5022802654370312
2021-10-01,469724618,9587916,XX,1.4,17.36,0.5,-16.57,38.9,61.62,9.42084189312798,4326.046875,0.5024456189149493
2021-10-02,470435728,9599730,XX,1.48,18.76,0.46,-14.71,38.85,63.2,-0.8462113921141138,-405.453125,0.5023325175386768
2021-10-03,471061872,9608292,XX,1.78,16.88,0.56,-21.98,33.19,63.34,1.0185835179136424,488.46484375,0.502120689761992
2021-10-04,471932562,9622552,XX,1.02,14.29,0.26,-20.15,33.3,58.91,1.8763728593427256,912.94921875,0.502031161617789
2021-10-05,472783948,9637330,XX,0.83,15.77,0.42,-20.89,37.0,61.32,4.774761053468452,2401.91015625,0.5019564102403853
2021-10-06,473799192,9655654,XX,1.16,16.08,0.44,-18.26,37.0,59.69,7.201410137731079,3846.63671875,0.5019596243355504
2021-10-07,474721734,9673540,XX,1.27,17.02,0.36,-17.81,38.2,62.28,-2.8498794333346034,-1555.46484375,0.5020910891974917
2021-10-08,475672824,9688600,XX,1.08,16.84,0.3,-4.03,38.29,63.35,0.30037607441677505,161.86328125,0.5022580201010246
2021-10-09,476364270,9698322,XX,1.41,16.7,0.61,-2.11,37.85,61.48,1.836679291081593,1000.375,0.5021487498559469
2021-10-10,477005694,9707678,XX,1.18,13.99,0.33,2.7,32.41,57.65,-0.3583836316874845,-196.64453125,0.5020203552775957
2021-10-11,477757620,9719324,XX,1.36,13.34,0.41,-6.94,34.34,58.35,4.834896270757248,2713.2109375,0.5018615366202591
2021-10-12,478640418,9735442,XX,1.06,16.04,0.4,-5.3,37.63,60.17,-2.543576350608531,-1443.73046875,0.5018249328862445
2021-10-13,479555502,9753132,XX,0.68,15.85,0.32,-4.93,38.96,61.89,2.3978814816483514,1360.0390625,0.501845977803189
2021-10-14,480461040,9769148,XX,0.82,18.06,0.72,-6.16,38.84,62.83,-0.13872457018979745,-79.57421875,0.5019799499351968
2021-10-15,481378960,9783552,XX,1.16,17.06,0.71,-7.92,36.78,61.98,7.18874583745788,4272.42578125,0.5021139721801475
2021-10-16,482076068,9794154,XX,0.92,16.33,0.26,-8.07,35.3,61.32,-1.1458884632588322,-701.76953125,0.5020834870370601
2021-10-17,482712544,9802714,XX,1.08,14.5,0.65,-5.75,32.71,59.78,1.0803865067540788,661.4375,0.5019197342936723
2021-10-18,483536816,9815678,XX,0.88,13.54,0.27,3.26,34.5,57.59,0.7646292349290159,472.4609375,0.501832523704069
2021-10-19,484432650,9832158,XX,0.87,16.02,0.3,1.98,36.3,62.08,3.541344366049976,2235.9140625,0.5018326733020186
2021-10-20,485388702,9849482,XX,0.81,16.52,0.4,1.72,37.74,61.81,2.6577834542035657,1730.84375,0.5018764228374903
2021-10-21,486316284,9864898,XX,0.84,16.56,0.34,2.9,37.77,61.39,-5.902766839072916,-3782.6640625,0.5019942898826139
2021-10-22,487293218,9881202,XX,0.8,15.79,0.34,3.58,37.73,62.14,-2.4702251082704763,-1517.90625,0.5021774335572855
2021-10-23,488038058,9892848,XX,1.02,16.56,0.39,2.48,36.66,61.98,1.1489604888576206,701.3515625,0.5021371244959296
2021-10-24,488672034,9901898,XX,1.09,14.23,0.47,3.75,32.14,59.54,-0.7566491344887265,-462.78125,0.5019726367805939
2021-10-25,489529080,9915306,XX,1.09,13.32,0.51,4.44,32.95,60.07,3.4027273334004215,2108.98828125,0.5018943166946686
2021-10-26,490423326,9931068,XX,0.71,15.26,0.42,5.06,35.75,59.76,-4.337718610106227,-2676.03125,0.5018868621546266
2021-10-27,491463812,9949376,XX,1.21,15.99,0.4,6.24,38.06,62.03,-3.166384386368273,-1881.40625,0.5019247337060271
2021-10-28,492390498,9966980,XX,0.77,16.06,0.27,5.75,38.68,59.63,3.593449158802419,2139.75,0.5020430213531142
2021-10-29,493408410,9982704,XX,1.04,15.74,0.39,5.6,38.08,61.13,2.6144375505153636,1605.828125,0.5022216364555829
2021-10-30,494188380,9994722,XX,1.27,18.85,0.38,5.28,38.56,60.85,-0.5464750380489263,-339.1328125,0.5021812911816227
2021-10-31,494880846,10003688,XX,1.58,15.64,0.45,5.63,31.96,60.69,-0.9250698649359285,-569.875,0.5020417219500024
2021-11-01,495725438,10016304,XX,0.8,16.45,0.26,-3.32,33.32,59.1,-0.5142950065019365,-314.55078125,0.5019172703481991
2021-11-02,496573368,10030838,XX,0.98,16.27,0.53,-3.02,35.33,60.84,3.5775877348473304,2221.99609375,0.5018556990600768
2021-11-03,497650494,10047654,XX,0.82,14.5,0.3,-3.69,37.83,60.1,-0.4062805617150114,-256.35546875,0.5018807332890678
2021-11-04,498697710,10062856,XX,1.1,17.49,0.32,-3.07,39.48,61.74,-2.439903425460908,-1517.81640625,0.5019846398537536
2021-11-05,499739470,10080094,XX,1.02,17.47,0.22,-4.24,39.57,62.33,-0.532812918796798,-326.5546875,0.5021723165945349
2021-11-06,500594692,10093386,XX,0.88,16.81,0.33,-3.11,40.37,62.09,0.6551908440948537,401.8046875,0.5021800789721258
2021-11-07,501294710,10102380,XX,1.09,12.36,0.25,-4.62,32.08,61.18,2.8827681539784322,1799.5078125,0.5020712149973575
2021-11-08,502251870,10115800,XX,1.15,13.87,0.3,5.36,33.0,60.56,6.480556096155834,4239.83984375,0.5019953760505209
2021-11-09,503225602,10132130,XX,1.22,15.77,0.48,5.36,37.7,60.03,-0.8845099182201409,-595.0,0.5019873643899246
2021-11-10,504402636,10148690,XX,0.93,15.7,0.28,5.15,38.36,60.97,-2.995816542044536,-1976.59765625,0.5020087349779109
2021-11-11,505441960,10163964,XX,0.78,15.18,0.76,4.32,39.96,61.22,-0.06967481072823624,-45.26953125,0.5020755627638849
2021-11-12,506630892,10182100,XX,0.9,14.11,0.39,5.01,36.9,59.66,-1.2300437518712914,-794.01953125,0.5023060800961876
2021-11-13,507492014,10194666,XX,0.87,14.58,0.3,3.86,37.21,59.55,0.48759637082755497,313.5859375,0.502268150008579
2021-11-14,508220408,10203916,XX,0.7,11.07,0.24,2.68,30.71,57.01,1.5351084638069592,997.3125,0.5021170676129664
2021-11-15,509294850,10217782,XX,1.63,13.99,0.4,-0.21,32.06,57.56,-2.959290584671604,-1908.96875,0.5020546366910903
2021-11-16,510349224,10233218,XX,0.76,16.07,0.3,0.06,36.59,57.64,-5.492245425158357,-3396.625,0.5020565625215404
2021-11-17,511617862,10251560,XX,0.78,14.6,0.33,-0.23,35.32,60.35,0.343096492223367,206.765625,0.5020742220302229
2021-11-18,512847974,10268218,XX,0.79,14.35,0.43,0.18,35.76,60.49,-5.842375040330888,-3425.875,0.5022109004395021
2021-11-19,514088832,10284320,XX,0.71,14.61,0.31,1.08,37.07,59.79,2.046697304630566,1177.44140625,0.5024161898206455
2021-11-20,515052542,10296456,XX,1.22,15.62,0.26,1.53,34.96,59.04,2.678245961804076,1577.6171875,0.5023639829273912
2021-11-21,515860840,10305574,XX,0.83,13.48,0.17,-4.41,33.83,58.77,-1.6326255638854346,-966.71875,0.5022234351040102
2021-11-22,517097514,10320140,XX,1.33,13.98,0.21,-13.16,32.6,58.31,-4.245451447744855,-2441.1875,0.5021650999982854
2021-11-23,518323788,10336274,XX,0.8,15.03,0.31,-14.02,35.27,58.15,2.2481248103212805,1279.78515625,0.5021533130498002
2021-11-24,519669796,10353556,XX,0.61,13.49,0.19,-13.78,35.71,60.39,-2.263871996463873,-1288.6484375,0.5021883783807746
2021-11-25,520864888,10369230,XX,0.95,14.91,0.36,-12.77,35.86,59.87,1.7511838160780349,994.25390625,0.5022830773636379
2021-11-26,522063388,10382886,XX,1.02,15.17,0.34,-13.83,34.84,55.86,-6.687380102128215,-3704.9140625,0.502428219634419
2021-11-27,522986322,10394800,XX,2.0,19.39,0.19,-16.5,36.12,59.42,2.298046960742265,1245.3125,0.5023165052484286
2021-11-28,523805180,10404416,XX,3.41,18.67,0.41,-20.33,32.79,62.92,4.3435386277887975,2433.37890625,0.5021363069664442
2021-11-29,525108270,10419922,XX,3.03,17.62,0.49,-20.8,35.01,62.47,0.9701684218223902,558.109375,0.502100033382616
2021-11-30,526354836,10436122,XX,2.86,20.23,0.37,-21.11,35.96,61.6,-1.3955922421075118,-801.140625,0.502114384357234
2021-12-01,527781168,10454664,XX,2.42,18.73,0.25,-23.74,38.47,63.59,0.39287807348430553,224.40234375,0.5022227394619132
2021-12-02,529193452,10475006,XX,1.8,18.12,0.44,-25.06,37.47,62.83,-1.3227302108743102,-752.01171875,0.50243561634872
2021-12-03,530628014,10492076,XX,1.91,18.25,0.32,-24.3,39.54,62.31,-5.2331585665341835,-2879.5703125,0.5026663950251551
2021-12-04,531656928,10503124,XX,2.2,18.35,0.22,-21.05,40.64,61.18,-8.560843085516442,-4397.54296875,0.502543365587252
2021-12-05,532537488,10517900,XX,1.64,15.55,0.26,-22.01,33.73,61.39,0.3411696472447897,168.14453125,0.502435381801918
2021-12-06,533715474,10531674,XX,1.42,15.19,0.51,-10.38,33.07,60.18,2.4288526851428816,1213.77734375,0.5023150096621953
2021-12-07,535110384,10548186,XX,1.34,17.14,0.24,-17.3,37.82,60.51,0.23194677368668118,117.4609375,0.5022600891018094
2021-12-08,536452382,10564060,XX,1.01,15.52,0.36,-14.57,39.31,59.42,-0.3859286221386915,-195.2890625,0.5022192247095887
2021-12-09,537911760,10581844,XX,0.98,16.57,0.34,-14.71,38.78,61.48,-5.772155580847653,-2832.67578125,0.5023953650385529
2021-12-10,539282774,10598022,XX,1.15,16.26,0.3,-13.14,37.94,60.51,-0.9035819421615396,-428.81640625,0.5025219218815276
2021-12-11,540282658,10609988,XX,1.04,15.5,0.39,-13.71,36.95,59.39,4.388024071672512,2119.203125,0.5024547392569663
2021-12-12,541163094,10619108,XX,0.9,13.5,0.23,-9.01,32.19,57.4,1.4796607838164322,735.828125,0.5022435780469581
2021-12-13,542410992,10632310,XX,0.86,14.64,0.23,-8.86,33.2,57.71,-6.944137030817534,-3360.85546875,0.502185733765
2021-12-14,543730398,10647884,XX,0.99,16.7,0.43,-1.57,38.37,59.32,-0.2674827620426481,-124.84765625,0.5021225451270879
2021-12-15,545220442,10666180,XX,0.94,17.59,0.38,-2.43,38.64,60.42,4.7838778099981205,2284.08984375,0.5021700762475758
2021-12-16,546695386,10680824,XX,1.15,19.34,0.42,-4.57,37.96,61.99,-2.550406419845907,-1231.296875,0.5023066654793789
2021-12-17,548160040,10694828,XX,1.95,19.59,0.3,-7.75,39.15,60.71,-3.1180093256039694,-1463.28125,0.5024939525972588
2021-12-18,549326094,10706960,XX,1.38,20.83,0.35,-10.48,38.34,62.79,1.389869565630835,646.6328125,0.5024580703122802
2021-12-19,550291338,10715664,XX,1.86,20.6,0.59,-14.07,35.2,63.16,-0.30305301841360094,-141.76171875,0.5022924444366537
2021-12-20,551775088,10729602,XX,1.39,23.15,0.31,-18.34,34.91,62.01,0.3702680378992096,173.26171875,0.5022348295466605
2021-12-21,553370910,10745022,XX,1.54,21.81,0.19,-18.15,37.74,61.47,4.2928792887466996,2056.3359375,0.5022661450514668
2021-12-22,555189194,10765620,XX,1.8,22.33,0.24,-17.47,39.91,62.97,-0.6315834406489169,-308.1015625,0.5024173655521604
2021-12-23,557181624,10780016,XX,1.55,24.34,0.22,-15.23,39.99,64.4,4.3381939329586325,2156.02734375,0.5026248508152436
2021-12-24,558902936,10791786,XX,1.61,23.91,0.36,-14.49,40.93,63.83,0.07412156675569818,37.65625,0.5028257909302782
2021-12-25,560297402,10800330,XX,1.99,25.87,0.3,-23.53,38.33,62.65,-0.7749727198994439,-392.3359375,0.502737138203537
2021-12-26,561457512,10807834,XX,2.4,25.24,0.52,-26.09,35.26,65.95,0.7500204929835927,379.65625,0.5025419994497468
2021-12-27,564002984,10821082,XX,1.7,26.09,0.32,-24.42,38.05,66.75,-0.3333620966693561,-169.09765625,0.5026111006007259
2021-12-28,566675452,10835862,XX,1.78,25.24,0.26,-24.4,39.82,63.97,-6.215142651197651,-3051.5625,0.5027577760392226
2021-12-29,570127796,10852010,XX,1.6,23.91,0.34,-23.82,39.14,64.73,-2.4336011956341843,-1144.14453125,0.503181134663557
2021-12-30,574011192,10867058,XX,1.51,24.51,0.28,-24.67,41.17,65.54,1.566773871313257,733.4140625,0.5037924126306832
2021-12-31,577464740,10880252,XX,1.97,26.21,0.31,-24.16,43.39,66.69,-1.8649172756865187,-871.6796875,0.5043484458946572
2022-01-01,579869562,10888846,XX,1.87,25.22,0.31,-12.56,41.46,67.28,2.937373314776973,1380.3671875,0.5042480671662836
2022-01-02,581709398,10895320,XX,1.51,23.91,0.23,-11.45,41.21,68.23,-0.7189054400021723,-341.59375,0.5039568628669743
2022-01-03,586488678,10907496,XX,2.1,26.59,1.39,-19.9,38.36,67.45,-1.8914636695763702,-887.1015625,0.5041738586412344
2022-01-04,591550708,10923404,XX,1.74,23.92,0.46,-19.12,40.73,65.35,-1.2138934663861074,-560.54296875,0.5044084827044506
2022-01-05,596715654,10939452,XX,1.75,22.01,0.28,-22.28,41.21,65.66,-5.2066288454812755,-2328.5703125,0.5047770842240114
2022-01-06,602020688,10954306,XX,1.8,22.67,0.27,-26.25,39.92,63.47,-0.9410297303589779,-408.07421875,0.5054347344479808
2022-01-07,607900898,10968812,XX,1.75,22.98,0.29,-33.99,41.41,63.77,-3.7847988650375175,-1603.02734375,0.5063445445654372
2022-01-08,612211674,10979514,XX,1.77,23.71,0.27,-41.02,40.34,63.94,0.4227048332596754,176.0390625,0.5061873789781526
2022-01-09,616254636,10987456,XX,2.01,22.64,0.51,-35.8,38.33,60.98,0.42479352061129066,177.66015625,0.5058442166536148
2022-01-10,622610288,11000422,XX,1.37,21.95,0.5,-25.57,36.03,64.28,-0.2157811766201214,-90.33984375,0.5060039504653226
2022-01-11,628821382,11019534,XX,1.44,20.74,0.23,-27.46,41.86,61.85,2.1633410637439376,914.59375,0.5061856785167766
2022-01-12,635739402,11037788,XX,1.58,19.44,0.36,-25.52,40.75,62.49,2.7993907251911834,1213.24609375,0.5063797558909299
2022-01-13,642121090,11054356,XX,1.4,20.67,0.89,-28.07,39.94,63.59,-3.137582795207003,-1357.53125,0.5068103902882635
2022-01-14,648722310,11070226,XX,1.29,20.44,0.49,-32.57,39.63,64.04,1.1859664695822616,508.12890625,0.5073547618504645
2022-01-15,653650582,11082658,XX,1.46,20.88,0.49,-35.26,38.98,63.32,0.1801155622209457,77.69921875,0.5070113034867605
2022-01-16,657967954,11091352,XX,1.86,17.51,0.4,-38.71,36.85,62.32,-0.1472212364401536,-63.51953125,0.5064746750003777
2022-01-17,663383120,11103844,XX,1.97,18.87,0.45,-49.43,39.39,60.72,-2.022757169904886,-863.328125,0.5060655251310282
2022-01-18,670991506,11122534,XX,1.45,19.16,0.29,-49.44,38.18,59.94,0.2956109256612036,125.08203125,0.5062651317382006
2022-01-19,679223136,11142642,XX,0.98,17.73,0.23,-49.44,38.23,61.52,-1.5009910442870609,-631.3046875,0.5065571313250405
2022-01-20,686649194,11161830,XX,1.46,17.47,0.22,-42.16,38.39,62.44,-2.5816743095603862,-1063.91015625,0.5070448739510434
2022-01-21,694307220,11181772,XX,1.34,16.91,0.24,-30.88,40.67,60.76,-10.960468291543993,-4223.1015625,0.5077330717644597
2022-01-22,699779956,11194006,XX,1.3,17.4,0.38,-23.29,36.96,61.77,-3.9930188839646727,-1427.06640625,0.5076859522490553
2022-01-23,704634474,11203986,XX,1.24,14.74,0.3,-15.29,33.74,61.97,3.4966573781181562,1246.5546875,0.5070261741337253
2022-01-24,711620712,11221422,XX,1.24,15.82,0.4,-15.62,33.26,59.12,1.0352967106698903,377.5234375,0.5067040207721059
2022-01-25,719029270,11242772,XX,1.28,17.88,0.51,-16.9,38.55,59.56,0.8142486826951165,299.67578125,0.5066619834582684
2022-01-26,726483424,11263964,XX,1.48,18.12,0.48,-15.46,40.05,61.08,-0.27608244495656065,-101.8828125,0.5065771245478108
2022-01-27,733910464,11284912,XX,1.05,16.29,0.5,-18.31,38.32,61.73,0.7733837890785913,286.11328125,0.5069625268438918
2022-01-28,741139126,11309400,XX,1.04,16.13,0.62,-16.85,38.19,60.74,1.7247505090414967,646.09765625,0.5074828746161961
2022-01-29,746470818,11325234,XX,1.12,15.17,0.4,-17.1,39.42,58.53,0.9321351739209749,353.84765625,0.5071263744249865
2022-01-30,751008960,11336532,XX,1.36,14.9,1.22,-26.58,35.59,58.59,-0.5800446457155093,-220.578125,0.5064767001501853
2022-01-31,758181796,11356312,XX,1.03,15.67,1.21,-23.21,37.02,60.35,1.4804408066392667,565.5234375,0.5063582625767512
2022-02-01,764601200,11384320,XX,1.38,16.54,0.96,-22.58,35.69,58.91,0.6737318502634114,260.1484375,0.506216490745757
2022-02-02,771037582,11408598,XX,0.76,15.64,0.56,-23.14,38.35,60.66,-4.731073995912287,-1790.2890625,0.5060345735718117
2022-02-03,777408416,11431950,XX,1.08,16.11,0.49,-19.71,38.15,58.78,0.544121583199158,201.6171875,0.5062478005799782
2022-02-04,783229594,11458254,XX,1.06,16.14,0.69,-20.29,39.01,58.37,11.062688345744714,4346.2734375,0.5065852410266644
2022-02-05,787648556,11474734,XX,1.14,15.85,0.56,-16.43,38.9,58.23,-0.14398234837348134,-59.7109375,0.5060622440776918
2022-02-06,791291180,11486476,XX,0.67,15.03,1.17,-4.86,32.34,59.03,2.316687651757865,971.26953125,0.5054051967140254
2022-02-07,796394290,11508168,XX,0.87,17.23,0.54,2.86,32.95,57.87,3.311158270953735,1427.8515625,0.5051305213080928
2022-02-08,802066128,11534800,XX,0.75,16.68,0.66,3.62,37.8,58.03,0.6324808965338508,278.16015625,0.5050223879304453
2022-02-09,806980954,11561322,XX,0.91,15.78,0.49,3.49,37.87,58.22,0.498211368199733,220.3515625,0.5048533477433867
2022-02-10,812517360,11584762,XX,0.8,15.22,0.48,3.59,37.13,58.7,-1.760339378138894,-773.68359375,0.505078218548391
2022-02-11,817293090,11609056,XX,0.84,15.71,0.4,3.54,37.69,58.1,-2.692112605517185,-1157.17578125,0.5053679971836297
2022-02-12,820946338,11626406,XX,0.97,14.58,0.3,1.22,35.08,57.79,-0.386212183286643,-163.46875,0.505072845987721
2022-02-13,823856752,11636750,XX,0.96,14.27,0.29,-5.58,30.32,55.77,-0.1112080209543203,-46.953125,0.5044504488518169
2022-02-14,827451192,11658856,XX,0.58,12.39,0.32,-14.93,31.17,54.5,0.9185768314632001,389.40234375,0.5041811928904661
2022-02-15,831018344,11679980,XX,1.03,14.28,0.26,-14.75,32.83,54.58,4.563060448724069,1988.28515625,0.5038374054462489
2022-02-16,835857130,11706346,XX,0.89,13.71,0.34,-14.51,35.08,56.48,-1.385529504989858,-613.34375,0.5038505679651691
2022-02-17,839930386,11731080,XX,0.94,14.63,0.39,-14.11,36.0,56.96,-8.108233071910446,-3423.84765625,0.5039778816306275
2022-02-18,843814344,11752252,XX,0.83,13.95,0.38,-14.51,38.11,56.55,-1.2586526423760573,-507.03515625,0.5042264117246538
2022-02-19,846920722,11768974,XX,0.77,12.27,0.59,-13.64,37.28,57.56,0.2275138191892225,91.1796875,0.5040820668746137
2022-02-20,849459054,11779634,XX,0.88,11.56,0.21,-7.28,28.62,53.4,-4.3054421746525255,-1690.77734375,0.5038053476966837
2022-02-21,852378628,11794508,XX,0.9,12.66,0.3,-8.03,30.1,56.23,-3.592381094835431,-1356.09765625,0.503384422155239
2022-02-22,855993914,11814814,XX,0.7,12.55,0.41,-7.21,32.4,53.68,3.2134534341506558,1210.74609375,0.5032570116196511
2022-02-23,859880740,11838758,XX,0.71,12.2,0.24,-7.2,36.57,55.16,-2.618363461542035,-989.45703125,0.5032743072354098
2022-02-24,863397354,11860260,XX,0.87,13.11,0.38,-8.1,36.37,55.51,2.7399579951549815,1036.0390625,0.5033742326668624
2022-02-25,866584668,11877950,XX,0.91,11.9,0.46,-7.57,37.52,56.4,2.2738450595305904,881.609375,0.503533874834007
2022-02-26,869304024,11890574,XX,1.24,10.46,0.64,-7.01,36.07,54.8,-0.27852723260769346,-109.0703125,0.5034716750011704
2022-02-27,871476206,11899454,XX,0.87,8.19,0.31,-17.95,30.94,52.33,-3.6334517924426977,-1395.36328125,0.5031328918197917
2022-02-28,874334134,11915132,XX,1.3,8.13,0.17,-7.74,32.12,54.75,13.576425730332167,5483.44921875,0.5028873696602683
2022-03-01,877461264,11931144,XX,1.32,12.19,0.77,-8.21,36.56,55.67,2.6533380332524756,1161.40234375,0.5027645289493967
2022-03-02,880808442,11947066,XX,0.69,10.96,0.35,-7.6,36.08,56.34,-0.9753715935407227,-430.51953125,0.50276024525635
2022-03-03,884613234,11963832,XX,0.91,13.28,0.36,-6.94,36.51,56.49,-3.4094478652413356,-1472.328125,0.5029499071426009
2022-03-04,888050960,11980868,XX,1.15,11.43,0.53,-6.93,37.65,55.06,-8.12852755652355,-3314.18359375,0.5032073137782942
2022-03-05,890837958,11991794,XX,0.73,10.01,0.32,-6.36,36.39,54.86,0.6696906228633431,262.98046875,0.5031390956685089
2022-03-06,893160724,11999798,XX,0.77,8.76,0.15,6.14,28.37,51.23,-2.5202937052357024,-980.6015625,0.5029338684506729
2022-03-07,896182248,12015410,XX,0.53,8.09,0.14,-4.43,28.61,50.45,-0.93603152707349,-357.9453125,0.5028759305553259
2022-03-08,899891532,12029796,XX,0.56,11.41,0.26,-4.14,33.73,54.8,1.758473821596099,675.23046875,0.5028277189672745
2022-03-09,903662664,12045192,XX,0.79,12.05,0.27,-4.71,34.25,54.31,8.046083301385845,3245.65625,0.5028476351135237
2022-03-10,907308760,12059964,XX,0.69,12.36,0.27,-5.29,39.08,54.45,-6.254685680053027,-2545.46484375,0.5029985452070017
2022-03-11,910976570,12072572,XX,0.76,12.5,0.27,-5.43,36.68,54.56,-1.6425482290646416,-642.48828125,0.5032245321428683
2022-03-12,914291010,12081936,XX,1.15,11.91,0.67,-5.71,38.22,53.73,0.2806706804667275,109.0390625,0.5031907361443673
2022-03-13,916704088,12088530,XX,1.03,9.65,0.47,-6.43,29.94,52.83,-2.7475269974984844,-1054.34765625,0.5029225558919569
2022-03-14,920173092,12091720,XX,1.43,13.55,1.12,-6.0,29.44,54.74,4.689129940953424,1817.08984375,0.5027450637096309
2022-03-15,923903876,12102720,XX,1.04,12.38,0.32,-7.39,33.8,54.02,-0.8302471898178111,-327.96875,0.5027079674244146
2022-03-16,928410658,12116544,XX,1.09,12.95,0.27,-19.66,37.74,55.67,4.486546767420043,1805.14453125,0.502824011676936
2022-03-17,932519224,12130954,XX,0.95,12.61,0.67,-19.83,36.82,54.76,-0.4690916877794194,-192.55078125,0.5029736413845398
2022-03-18,936268926,12141698,XX,0.83,13.01,0.37,-19.86,38.25,53.36,2.0538517974936226,849.77734375,0.5031882259934268
2022-03-19,939429726,12149120,XX,0.97,12.11,0.47,-20.55,33.77,55.25,0.9274687432012266,389.49609375,0.5031807862548701
2022-03-20,941476958,12155164,XX,2.07,10.53,0.28,-21.38,29.04,53.67,-2.26003228859662,-942.828125,0.5028956441690107
2022-03-21,944235588,12187704,XX,0.89,9.97,0.19,-8.84,30.75,50.62,-0.4125761887466681,-169.828125,0.5028446135481204
2022-03-22,948231922,12197542,XX,0.56,11.46,0.31,-7.0,35.7,53.68,3.070379130997368,1280.8125,0.5027728793367081
2022-03-23,951519606,12208752,XX,0.68,11.71,0.51,5.29,36.68,54.8,1.2531246090632069,534.1484375,0.5027080755855897
2022-03-24,954682116,12219308,XX,0.68,11.56,0.14,5.29,35.51,54.41,2.4593725965785045,1067.9765625,0.5027332032481371
2022-03-25,958012084,12237002,XX,0.82,12.08,0.44,4.9,37.52,54.62,0.8782716407665668,387.796875,0.5030150331245269
2022-03-26,960222122,12242306,XX,0.66,10.97,0.17,4.57,36.7,53.24,0.34237154855725294,152.09765625,0.5026573272264239
